ID,ZIP Code,Mortgage,Personal Loan,CD Account,CreditCard
2070,90059,0,0,0,1
2071,91107,0,0,0,0
2072,94705,0,0,0,0
2073,95831,137,0,0,1
2074,91107,154,0,0,1
2075,91942,293,0,0,1
2076,94123,0,0,0,0
2077,91030,398,0,0,0
2078,94108,0,1,0,1
2079,95814,0,0,0,0
2080,94132,0,0,0,0
2081,91706,0,0,0,0
2082,95006,0,0,0,0
2083,91301,0,0,0,0
2084,94025,0,0,0,0
2085,93907,101,0,0,0
2086,94105,117,0,0,0
2087,90291,0,0,0,1
2088,94305,343,1,0,0
2089,94701,151,0,0,0
2090,94304,0,0,0,0
2091,95023,307,0,0,1
2092,91360,0,0,0,0
2093,92673,84,0,0,0
2094,94111,0,0,0,1
2095,90024,208,0,0,1
2096,94025,0,1,0,0
2097,95051,93,0,0,0
2098,90740,113,0,0,0
2099,90089,272,0,0,0
2100,90095,0,0,0,0
2101,93940,84,0,0,0
2102,95032,0,1,0,0
2103,92647,0,0,0,1
2104,90630,0,0,0,1
2105,90245,0,0,0,0
2106,94114,0,0,0,1
2107,90210,0,0,0,0
2108,?,229,0,0,0
2109,94132,0,0,0,0
2110,93014,0,1,0,0
2111,94301,0,0,0,0
2112,94105,0,0,0,0
2113,93117,120,0,0,0
2114,92064,0,0,0,0
2115,95039,0,0,0,0
2116,95070,0,0,0,0
2117,?,0,0,0,0
2118,91380,0,0,0,0
2119,91320,0,0,0,1
2120,94923,0,0,0,0
2121,93106,0,0,0,0
2122,92182,180,0,0,1
2123,93437,119,0,0,1
2124,95014,0,0,0,0
2125,?,89,0,0,0
2126,91910,101,0,0,0
2127,92121,141,0,0,0
2128,94720,0,0,0,0
2129,94104,0,0,0,0
2130,91754,232,0,0,0
2131,94607,0,0,0,1
2132,95747,0,0,0,0
2133,?,0,0,0,1
2134,?,176,0,0,0
2135,95821,120,0,0,1
2136,95039,0,0,0,0
2137,95008,0,1,0,1
2138,92354,247,0,0,0
2139,?,166,0,0,0
2140,91768,0,0,0,0
2141,92130,0,0,0,0
2142,92109,0,0,0,0
2143,93943,0,0,0,0
2144,92093,109,0,0,0
2145,94720,0,1,1,0
2146,94720,0,0,0,1
2147,93108,80,0,0,0
2148,92007,0,0,0,0
2149,92007,0,0,0,0
2150,95039,193,0,0,0
2151,91320,0,0,0,1
2152,91730,105,0,0,0
2153,94304,128,0,0,0
2154,90041,0,0,0,0
2155,94558,0,0,0,0
2156,94305,0,0,0,0
2157,90747,0,0,0,1
2158,93727,78,0,0,0
2159,94720,0,1,0,1
2160,94085,255,1,0,1
2161,93933,0,0,0,0
2162,94131,95,0,0,1
2163,95008,155,0,0,0
2164,92161,0,0,0,0
2165,92007,184,0,0,0
2166,95929,154,0,0,0
2167,93524,0,0,0,1
2168,94596,0,0,0,0
2169,93063,0,0,0,0
2170,94305,0,0,0,1
2171,95039,0,0,0,1
2172,93108,0,0,0,0
2173,92028,219,0,0,0
2174,93407,164,0,0,0
2175,95605,0,0,0,0
2176,94305,0,0,0,0
2177,91320,0,0,0,0
2178,?,0,0,0,0
2179,93943,0,1,1,1
2180,?,0,0,0,0
2181,91380,0,0,0,0
2182,94143,105,0,0,0
2183,94566,0,0,0,0
2184,90025,0,0,0,1
2185,90095,0,1,0,0
2186,92009,0,0,0,1
2187,96001,0,0,0,0
2188,90024,0,0,0,0
2189,92037,86,0,0,1
2190,94309,0,0,0,1
2191,96150,294,0,0,1
2192,90027,0,0,0,0
2193,95814,95,0,0,1
2194,94609,102,0,0,0
2195,94553,0,1,0,0
2196,92037,83,0,0,0
2197,95211,0,1,0,0
2198,94102,0,0,0,0
2199,91355,0,0,0,0
2200,91016,98,0,0,1
2201,90095,0,0,0,0
2202,92009,0,0,0,0
2203,94709,0,0,0,0
2204,91320,311,0,0,0
2205,94704,76,0,0,0
2206,95819,0,0,0,0
2207,92831,207,0,0,0
2208,90245,158,1,0,0
2209,91109,185,0,0,0
2210,94080,0,0,0,0
2211,95006,0,0,0,0
2212,92717,94,0,0,1
2213,95060,0,0,0,0
2214,94610,0,0,0,0
2215,92735,146,0,0,1
2216,94501,0,1,0,0
2217,94707,0,0,0,0
2218,91355,446,1,1,0
2219,92634,0,0,0,0
2220,93101,223,0,0,0
2221,94105,0,0,0,0
2222,92056,0,0,0,1
2223,95008,0,0,0,0
2224,91711,0,0,0,0
2225,92084,0,0,0,0
2226,90505,115,0,0,0
2227,90717,0,0,0,0
2228,?,0,0,0,1
2229,90254,0,0,0,0
2230,91711,149,0,0,1
2231,94704,0,1,1,1
2232,94575,146,0,0,0
2233,95035,262,0,0,0
2234,92028,0,0,0,0
2235,95812,0,0,0,0
2236,92121,0,0,0,1
2237,95616,0,0,0,0
2238,92647,0,0,0,1
2239,92709,0,0,0,0
2240,95833,0,0,0,0
2241,92868,167,0,0,0
2242,94301,94,0,0,0
2243,93437,172,0,0,0
2244,91342,150,0,0,1
2245,92806,120,0,0,0
2246,94111,0,0,0,1
2247,92093,266,1,0,0
2248,95616,103,0,0,0
2249,94618,97,0,0,0
2250,95814,150,0,0,0
2251,93109,0,0,0,0
2252,92173,0,0,0,0
2253,95819,0,0,0,0
2254,95827,75,0,0,0
2255,90025,109,0,0,0
2256,94612,0,0,0,0
2257,94305,76,0,1,1
2258,91763,0,0,0,0
2259,91320,0,0,0,0
2260,90401,0,0,0,0
2261,93561,92,0,0,0
2262,94305,0,1,0,0
2263,95070,0,1,0,1
2264,92868,0,0,0,0
2265,93106,0,0,0,0
2266,94305,0,0,0,0
2267,94550,0,0,0,0
2268,92647,0,1,0,0
2269,94304,0,1,0,0
2270,94305,0,0,0,0
2271,92103,0,0,0,0
2272,94928,0,0,0,1
2273,91365,0,0,0,0
2274,91775,0,0,0,1
2275,?,0,0,0,0
2276,94305,0,0,0,0
2277,92093,0,1,0,0
2278,91330,0,0,0,0
2279,91107,0,0,0,0
2280,91711,0,0,1,1
2281,94920,132,0,0,0
2282,95039,0,0,0,1
2283,94110,0,0,0,1
2284,92677,0,0,0,0
2285,94901,0,0,0,1
2286,92007,0,1,0,0
2287,94122,128,0,0,0
2288,92121,90,0,0,0
2289,94706,0,0,0,0
2290,93117,95,0,0,0
2291,91942,0,0,0,0
2292,95449,323,0,0,0
2293,95051,0,1,0,0
2294,91768,0,0,0,0
2295,90035,0,0,0,0
2296,92101,87,0,0,0
2297,94305,0,0,0,1
2298,94063,0,0,0,1
2299,92630,0,0,0,1
2300,94583,91,0,0,0
2301,93711,0,0,0,0
2302,93403,0,0,0,0
2303,92806,0,0,0,1
2304,94720,0,0,0,1
2305,95818,0,1,0,0
2306,92009,0,0,1,1
2307,92373,0,0,0,0
2308,92009,0,0,0,0
2309,94590,0,0,0,0
2310,94583,81,0,0,0
2311,92806,0,0,0,0
2312,90245,0,0,0,1
2313,91345,0,0,0,0
2314,94035,0,0,0,1
2315,94501,0,0,0,0
2316,95818,0,1,0,0
2317,94920,0,0,0,0
2318,95814,319,1,1,1
2319,94803,112,0,0,0
2320,95819,422,0,0,0
2321,92692,0,0,0,0
2322,?,0,0,0,0
2323,94143,0,0,0,0
2324,94542,315,0,0,0
2325,93107,114,0,0,0
2326,94591,0,0,0,0
2327,94086,0,0,0,0
2328,90095,0,0,0,0
2329,92182,192,1,0,0
2330,94022,0,0,0,0
2331,?,242,0,0,1
2332,90245,0,0,0,0
2333,94022,0,0,0,1
2334,95812,0,0,1,1
2335,90025,0,0,0,0
2336,93907,0,0,0,0
2337,93460,217,0,0,0
2338,95054,0,1,0,1
2339,94611,0,0,0,1
2340,90095,0,0,0,0
2341,94112,0,0,0,0
2342,92028,289,0,0,0
2343,?,310,0,0,0
2344,90032,168,0,0,1
2345,94608,102,0,0,1
2346,90291,299,1,1,0
2347,92660,239,0,0,1
2348,92104,87,0,0,1
2349,94015,0,0,0,1
2350,94610,76,0,1,0
2351,91711,0,0,0,1
2352,94611,0,0,0,1
2353,93555,0,0,0,0
2354,93023,0,0,0,1
2355,94043,0,0,0,0
2356,94920,0,0,0,1
2357,92064,0,1,1,1
2358,95005,0,0,0,0
2359,93109,0,0,0,0
2360,95060,0,1,1,1
2361,93302,0,0,0,0
2362,94928,0,1,1,0
2363,94720,0,0,0,0
2364,?,90,0,0,0
2365,94923,0,0,0,1
2366,91311,0,0,0,0
2367,95008,0,0,0,0
2368,95616,0,0,0,1
2369,94588,0,0,0,1
2370,94005,93,0,0,0
2371,94040,0,0,0,1
2372,95014,0,0,0,0
2373,93943,153,0,0,1
2374,94304,0,1,0,0
2375,92008,112,0,0,0
2376,91007,0,0,1,1
2377,91768,0,0,0,0
2378,92037,0,0,0,0
2379,95605,251,0,1,0
2380,94720,182,0,0,0
2381,92606,0,0,0,0
2382,94928,0,0,0,0
2383,94131,428,1,0,1
2384,90033,0,0,0,1
2385,?,0,0,0,0
2386,94720,0,1,0,0
2387,94542,0,0,0,0
2388,94720,0,0,0,1
2389,91768,0,0,0,0
2390,90033,0,0,0,1
2391,95814,108,0,0,0
2392,92697,0,1,0,0
2393,94143,0,0,0,1
2394,94005,0,0,0,1
2395,94065,505,0,0,0
2396,95064,0,0,0,1
2397,95014,142,0,0,1
2398,90266,309,0,0,0
2399,?,217,0,0,1
2400,90245,154,0,0,0
2401,91380,106,1,1,1
2402,95814,0,0,0,0
2403,94720,95,0,0,0
2404,90210,0,1,0,0
2405,95010,0,0,0,0
2406,94588,78,0,0,0
2407,92354,81,0,0,0
2408,94720,0,0,0,0
2409,94105,203,0,0,0
2410,95207,219,0,0,0
2411,92630,0,0,0,1
2412,91330,0,0,0,0
2413,93118,148,0,0,0
2414,91007,0,0,0,0
2415,91775,0,0,0,0
2416,94143,106,0,0,1
2417,93611,80,0,0,0
2418,90095,0,0,0,1
2419,95616,0,0,0,1
2420,94550,0,0,0,0
2421,91304,118,0,0,1
2422,94949,0,0,0,0
2423,?,400,0,0,0
2424,91335,0,0,0,0
2425,94583,0,0,0,0
2426,92507,0,0,0,1
2427,94132,197,0,0,0
2428,92675,0,0,0,0
2429,92717,301,1,0,1
2430,95616,0,0,0,1
2431,92120,0,0,0,0
2432,91380,0,0,0,0
2433,92182,0,0,0,1
2434,94720,0,1,1,0
2435,95616,267,0,0,0
2436,92115,0,0,0,0
2437,92626,0,0,0,0
2438,94608,0,0,0,1
2439,91030,0,0,0,1
2440,91116,144,0,0,1
2441,91401,0,0,0,0
2442,94305,186,0,0,1
2443,90028,0,0,0,0
2444,92646,422,1,1,1
2445,94701,0,0,0,1
2446,93106,0,0,0,0
2447,93010,218,0,0,0
2448,95819,0,0,0,1
2449,92103,0,0,0,1
2450,94720,0,0,0,0
2451,90034,0,0,0,0
2452,93940,208,0,0,1
2453,94596,0,0,0,0
2454,94104,0,0,0,0
2455,93955,0,0,0,0
2456,94720,0,1,0,0
2457,95211,0,0,0,1
2458,92115,85,0,0,1
2459,93108,0,0,0,1
2460,95060,0,0,0,1
2461,92123,130,0,0,0
2462,94302,0,0,0,0
2463,95828,0,0,0,0
2464,92009,0,0,0,0
2465,92407,165,0,0,0
2466,90059,123,0,0,0
2467,94105,0,0,0,0
2468,92350,230,0,0,0
2469,94304,0,0,0,1
2470,92780,307,0,0,1
2471,92122,187,0,1,1
2472,91040,85,0,0,0
2473,94720,0,0,0,0
2474,92182,147,0,0,0
2475,92122,0,0,0,0
2476,95817,183,0,0,0
2477,95616,0,0,0,0
2478,90025,0,1,0,0
2479,94063,0,0,0,0
2480,94720,0,0,0,0
2481,91768,0,0,0,0
2482,94306,0,0,0,0
2483,92115,0,0,0,1
2484,93943,0,0,0,0
2485,92697,112,0,0,0
2486,94025,0,0,0,1
2487,92717,257,0,0,0
2488,92886,0,0,0,0
2489,94708,0,0,0,0
2490,?,0,0,0,0
2491,90404,118,1,0,0
2492,92868,0,0,0,0
2493,96091,0,0,0,0
2494,94025,0,0,0,0
2495,92697,0,0,0,0
2496,94701,212,0,0,1
2497,93117,141,0,0,0
2498,95133,114,0,0,0
2499,92028,326,0,0,0
2500,94105,144,0,0,0
2501,92096,341,0,0,0
2502,95616,0,0,0,0
2503,92009,0,1,0,0
2504,94024,79,0,0,1
2505,91380,229,0,0,1
2506,?,0,0,0,0
2507,94590,0,0,0,1
2508,90048,234,0,0,1
2509,93407,0,0,0,0
2510,93401,81,0,0,1
2511,95616,0,0,0,1
2512,92121,0,1,1,1
2513,90212,298,0,0,0
2514,92037,0,0,0,0
2515,92182,91,0,0,0
2516,94558,156,0,0,0
2517,94720,0,0,0,0
2518,95616,0,0,0,1
2519,95125,0,0,0,1
2520,92121,0,0,0,1
2521,?,113,0,0,0
2522,94551,0,0,0,1
2523,94025,0,0,0,0
2524,95403,0,0,0,0
2525,95678,0,0,0,0
2526,95816,0,0,0,1
2527,95616,0,0,0,0
2528,95120,0,0,0,0
2529,91335,0,0,0,1
2530,?,0,0,0,1
2531,90024,0,0,0,0
2532,94305,107,0,0,0
2533,94608,106,0,0,1
2534,93023,0,1,0,0
2535,94402,0,0,0,0
2536,90274,129,0,0,0
2537,94949,0,1,0,0
2538,94303,0,0,0,0
2539,92037,297,0,0,1
2540,95929,171,1,1,0
2541,95521,153,0,0,0
2542,90212,569,1,0,0
2543,92630,0,0,0,0
2544,94117,0,0,0,0
2545,95039,0,1,0,0
2546,94720,0,0,0,0
2547,91911,0,0,0,0
2548,90245,90,0,0,0
2549,91343,0,0,0,0
2550,95060,79,0,0,1
2551,93106,102,0,0,0
2552,92120,0,0,1,1
2553,95822,0,0,0,0
2554,93907,151,0,0,0
2555,93940,0,0,0,0
2556,94143,0,0,0,0
2557,92831,103,0,0,0
2558,94553,0,0,0,0
2559,95136,0,0,0,0
2560,90212,0,0,0,0
2561,93943,0,0,0,0
2562,94720,144,1,0,0
2563,92521,184,0,0,1
2564,90401,0,0,0,1
2565,94126,0,0,0,0
2566,94708,102,0,0,0
2567,94305,184,0,0,0
2568,92333,0,0,0,1
2569,92373,0,0,0,0
2570,90024,0,0,0,0
2571,95621,207,0,0,0
2572,91768,89,0,0,0
2573,93907,140,0,0,1
2574,90095,0,0,0,1
2575,92037,100,0,0,0
2576,90401,0,0,0,0
2577,93711,118,0,0,1
2578,95521,190,0,0,0
2579,?,0,0,0,1
2580,92780,0,0,0,0
2581,92624,0,0,0,0
2582,94132,0,0,0,0
2583,95010,0,0,0,0
2584,91302,185,0,0,1
2585,?,0,1,0,0
2586,91320,0,0,0,1
2587,92675,0,1,0,1
2588,94998,0,0,0,0
2589,93065,0,0,0,0
2590,90840,0,0,0,1
2591,95814,374,1,1,1
2592,95131,0,0,0,0
2593,94710,245,0,0,0
2594,96003,310,1,0,0
2595,94024,0,0,0,0
2596,92780,0,0,0,0
2597,95032,0,0,0,0
2598,92653,0,0,0,0
2599,94005,0,0,0,0
2600,91006,0,0,0,1
2601,92868,0,0,0,0
2602,90277,167,0,0,0
2603,93108,0,1,1,1
2604,90049,0,0,0,0
2605,92521,0,0,0,0
2606,94305,0,0,0,0
2607,92648,216,0,0,0
2608,94305,214,0,1,1
2609,94024,194,0,0,1
2610,93407,0,0,0,0
2611,94501,0,0,0,0
2612,95051,0,0,0,0
2613,95138,131,0,0,0
2614,94501,204,1,1,0
2615,92093,0,1,0,0
2616,94542,191,0,0,1
2617,92182,103,0,0,0
2618,92037,0,0,0,0
2619,?,145,0,0,0
2620,92093,98,0,0,1
2621,95616,0,0,0,0
2622,95126,0,0,0,0
2623,90245,0,0,0,0
2624,94304,0,1,1,1
2625,94109,0,0,0,0
2626,93943,0,0,0,0
2627,92038,0,0,0,0
2628,93106,193,0,0,0
2629,95819,0,0,0,0
2630,93943,0,0,0,0
2631,94611,0,0,0,1
2632,?,0,0,0,0
2633,94720,248,0,0,0
2634,95054,106,0,0,0
2635,?,194,0,0,0
2636,95616,89,0,0,0
2637,93943,0,0,0,0
2638,94005,0,0,0,0
2639,94025,0,0,0,0
2640,95762,0,0,0,0
2641,94309,0,0,0,0
2642,90095,212,0,0,0
2643,92096,0,0,0,0
2644,92630,86,0,0,1
2645,94061,0,0,0,0
2646,95125,0,0,0,0
2647,92007,123,1,0,0
2648,91605,0,0,0,0
2649,93105,0,0,0,0
2650,92407,0,0,0,0
2651,95060,226,0,0,0
2652,94025,0,0,0,0
2653,90089,180,0,0,0
2654,94555,408,0,0,0
2655,94965,204,0,0,0
2656,91784,78,0,0,0
2657,91040,0,0,0,0
2658,94583,0,0,0,0
2659,94304,109,0,0,0
2660,?,175,0,0,0
2661,93063,144,0,0,0
2662,90009,0,0,0,0
2663,?,0,0,0,0
2664,91311,0,0,0,0
2665,95014,352,1,0,0
2666,90064,0,0,0,0
2667,92126,0,0,0,0
2668,94112,0,0,0,0
2669,94507,406,0,0,0
2670,91902,0,0,0,1
2671,94080,0,0,0,0
2672,92093,0,0,0,0
2673,92068,0,1,0,0
2674,92647,122,0,0,0
2675,90245,0,0,0,0
2676,92115,0,0,1,1
2677,91765,0,0,0,0
2678,91423,0,0,0,0
2679,93023,0,1,0,0
2680,92704,166,0,0,0
2681,95060,0,0,0,0
2682,94609,0,0,0,0
2683,90032,0,0,0,0
2684,95812,98,0,0,0
2685,92028,129,0,1,1
2686,90280,0,0,0,0
2687,95053,0,0,0,0
2688,93561,452,0,0,0
2689,94542,0,0,0,0
2690,91730,249,0,0,0
2691,90245,0,0,0,0
2692,95064,0,1,0,0
2693,90230,0,0,0,1
2694,90089,0,0,0,0
2695,94720,0,0,0,1
2696,94960,0,0,0,0
2697,91711,0,0,0,0
2698,93407,0,0,0,0
2699,95819,0,0,0,1
2700,90035,114,0,0,0
2701,94590,0,0,0,1
2702,94305,0,0,0,0
2703,94063,158,0,0,0
2704,92521,0,0,0,1
2705,91710,0,0,0,0
2706,92831,100,0,0,0
2707,90740,0,0,0,0
2708,90089,0,1,1,1
2709,95670,160,0,0,1
2710,94305,170,0,0,0
2711,94304,0,0,0,0
2712,94939,0,0,0,1
2713,91320,0,0,0,0
2714,92028,0,0,0,0
2715,92870,432,1,0,1
2716,90089,0,0,0,0
2717,92182,0,0,0,0
2718,95422,0,0,0,1
2719,95064,0,0,0,0
2720,95929,0,0,0,0
2721,?,0,0,0,1
2722,92121,0,1,0,0
2723,92126,0,0,0,0
2724,94558,144,0,0,0
2725,90212,157,0,1,1
2726,92675,0,0,0,0
2727,92028,127,0,0,0
2728,90840,220,0,0,1
2729,?,247,0,0,0
2730,90007,0,0,0,0
2731,90401,0,0,0,0
2732,96651,0,0,0,0
2733,93106,133,0,0,0
2734,93107,147,0,0,0
2735,?,0,0,0,0
2736,92131,165,0,0,0
2737,95621,0,0,0,0
2738,94577,0,0,0,0
2739,95120,0,0,0,0
2740,91330,0,0,0,0
2741,92182,142,0,0,0
2742,90266,0,0,0,0
2743,95762,0,0,0,0
2744,94583,0,0,0,1
2745,92121,86,0,0,0
2746,95616,120,0,0,1
2747,92703,95,0,0,1
2748,91765,0,0,0,1
2749,94305,240,0,1,1
2750,94086,312,0,0,0
2751,94501,0,0,0,0
2752,92251,156,0,0,1
2753,95819,111,0,0,0
2754,93117,477,1,0,0
2755,93943,119,0,0,0
2756,93711,0,0,0,1
2757,91301,0,0,0,0
2758,93943,205,0,0,0
2759,94501,0,0,0,1
2760,95617,0,0,0,0
2761,94080,0,0,0,0
2762,95045,192,0,0,1
2763,93403,0,0,0,0
2764,93943,0,0,0,0
2765,91320,105,0,0,1
2766,92093,101,0,0,0
2767,95123,0,0,0,0
2768,90401,144,0,0,0
2769,95819,396,0,0,0
2770,91320,582,1,0,0
2771,90024,0,0,0,0
2772,92333,0,0,0,0
2773,92646,0,1,0,1
2774,94309,358,1,0,0
2775,94066,0,0,0,0
2776,95039,0,0,0,0
2777,93106,380,0,0,1
2778,94122,0,0,0,1
2779,92646,0,0,0,1
2780,95521,0,1,0,0
2781,90630,0,0,0,0
2782,92037,104,0,0,0
2783,92691,213,0,0,0
2784,92123,0,0,1,1
2785,91765,0,1,0,0
2786,92521,85,0,1,1
2787,94705,0,0,0,1
2788,92807,0,0,0,0
2789,96003,0,0,0,0
2790,90065,0,0,0,1
2791,95821,0,0,0,1
2792,94710,0,0,0,0
2793,95616,117,0,0,0
2794,94301,153,0,1,1
2795,94550,0,0,0,0
2796,?,0,0,0,0
2797,94024,0,0,0,0
2798,94608,0,0,0,0
2799,94720,0,0,0,0
2800,94720,200,0,0,0
2801,93907,90,0,0,1
2802,91016,177,0,0,0
2803,90650,0,1,1,0
2804,92831,0,0,0,0
2805,95014,0,0,0,0
2806,?,0,1,0,0
2807,90740,0,0,0,0
2808,90009,0,0,0,0
2809,94583,136,0,0,0
2810,94705,0,1,1,1
2811,93943,201,0,0,0
2812,94065,145,0,0,0
2813,96008,467,1,1,1
2814,94303,0,0,0,0
2815,94002,0,0,0,1
2816,94019,169,0,0,0
2817,92780,0,0,0,0
2818,?,331,0,0,0
2819,93943,0,0,0,1
2820,90095,0,0,0,0
2821,90245,303,0,0,0
2822,94143,0,0,0,0
2823,90245,158,0,0,0
2824,90095,0,0,0,0
2825,92867,0,0,0,0
2826,95060,164,0,0,0
2827,94604,0,0,0,0
2828,90266,0,0,0,1
2829,94306,230,0,0,0
2830,94720,138,0,0,0
2831,95616,0,0,0,0
2832,90405,0,0,0,1
2833,92056,0,1,1,1
2834,90009,0,0,0,0
2835,90033,91,0,0,0
2836,94112,149,0,0,0
2837,94085,204,0,0,0
2838,92037,159,0,0,1
2839,94542,0,1,1,1
2840,90034,0,0,0,0
2841,91101,240,0,0,0
2842,94305,565,1,1,0
2843,94709,0,0,0,0
2844,?,134,0,0,1
2845,95014,0,0,0,0
2846,90019,98,0,0,0
2847,93711,0,0,0,0
2848,90840,0,0,0,0
2849,94720,0,0,0,0
2850,94085,132,0,0,1
2851,94720,219,0,0,0
2852,95449,0,0,0,0
2853,93105,0,0,0,1
2854,94550,0,0,0,0
2855,94025,212,0,0,0
2856,91706,136,0,0,0
2857,94704,295,1,0,0
2858,93106,0,1,0,0
2859,95054,114,0,0,1
2860,94596,282,1,0,0
2861,95064,0,0,0,0
2862,92677,151,0,0,1
2863,92096,0,0,0,0
2864,93101,0,0,0,1
2865,95762,0,0,0,1
2866,94002,0,0,0,0
2867,90089,0,0,1,1
2868,90007,264,0,0,0
2869,94923,0,0,0,1
2870,92660,80,0,0,0
2871,95134,0,0,0,0
2872,94131,252,0,0,0
2873,92630,0,0,0,0
2874,93943,0,0,0,0
2875,91380,0,1,0,0
2876,94402,0,0,0,1
2877,91107,238,0,0,0
2878,95817,0,0,0,1
2879,94590,0,1,0,0
2880,94545,0,0,0,0
2881,96064,0,0,0,0
2882,92103,0,0,0,0
2883,90089,0,0,0,1
2884,90024,0,0,0,0
2885,93943,0,0,0,1
2886,91711,327,1,0,0
2887,93940,0,0,0,0
2888,94025,0,0,0,0
2889,94542,0,0,0,1
2890,94591,144,0,0,0
2891,94304,0,0,0,1
2892,90044,0,0,0,1
2893,92093,0,0,0,0
2894,94022,0,0,0,0
2895,94545,0,0,0,0
2896,94501,140,0,0,0
2897,?,0,0,0,0
2898,92161,0,0,0,0
2899,91711,175,1,1,0
2900,94305,0,0,0,0
2901,91320,151,0,0,0
2902,95351,76,0,0,0
2903,94022,0,0,0,0
2904,95833,0,0,0,1
2905,90032,0,1,1,0
2906,94110,0,0,0,0
2907,92870,0,0,0,0
2908,91763,0,0,0,1
2909,95616,0,0,0,0
2910,94590,0,0,0,1
2911,95039,0,1,0,0
2912,93033,235,0,0,0
2913,90291,0,1,0,0
2914,94501,0,0,0,1
2915,95929,0,0,0,0
2916,92110,0,0,0,0
2917,92037,0,0,0,0
2918,94305,101,0,0,0
2919,93727,0,0,0,0
2920,94542,0,0,1,1
2921,94720,170,0,0,0
2922,91401,262,0,0,0
2923,90011,0,0,0,0
2924,91007,0,0,0,0
2925,90024,0,0,0,1
2926,91711,0,0,0,0
2927,92152,0,0,0,1
2928,94117,0,0,0,0
2929,95005,0,0,0,0
2930,94061,0,0,0,0
2931,95929,99,0,0,0
2932,91741,109,0,0,1
2933,92407,0,0,0,1
2934,95820,0,0,0,0
2935,91763,635,0,0,0
2936,93023,0,0,0,1
2937,94301,0,0,0,0
2938,94022,0,0,0,1
2939,93943,0,0,0,0
2940,90016,0,0,0,1
2941,90245,163,0,0,0
2942,92606,352,0,0,0
2943,90405,385,0,0,0
2944,91320,0,0,0,0
2945,92182,0,0,0,0
2946,94305,0,0,0,1
2947,94110,437,0,0,0
2948,90024,328,0,0,0
2949,94720,98,0,0,1
2950,95054,0,0,0,0
2951,95820,135,0,0,0
2952,94720,0,1,0,1
2953,94065,0,0,0,0
2954,91330,0,0,0,1
2955,95822,0,0,0,1
2956,95518,187,0,0,0
2957,91125,522,1,1,1
2958,92717,0,0,0,0
2959,92612,0,0,0,0
2960,94305,0,0,0,0
2961,?,0,0,0,1
2962,95741,0,0,0,0
2963,91711,0,0,0,0
2964,94588,0,0,0,1
2965,93943,0,0,0,0
2966,91605,104,0,0,1
2967,91320,0,0,0,1
2968,94109,0,0,0,1
2969,90840,301,1,0,0
2970,95039,115,0,0,0
2971,95039,0,1,0,0
2972,91380,165,0,1,1
2973,92182,182,0,1,1
2974,92084,276,0,0,0
2975,95008,0,0,0,0
2976,91016,168,0,0,1
2977,95747,0,0,1,1
2978,94109,0,0,0,0
2979,94550,0,0,0,0
2980,90210,0,0,0,0
2981,94305,0,0,0,0
2982,92037,0,0,0,0
2983,95120,0,0,0,0
2984,95054,0,0,0,1
2985,92709,188,0,0,0
2986,94606,0,0,0,0
2987,94305,0,1,1,0
2988,92037,0,0,0,0
2989,95762,181,0,0,0
2990,?,496,0,0,0
2991,94608,0,0,0,0
2992,93014,0,0,0,0
2993,92104,0,0,0,1
2994,92647,0,0,0,1
2995,94025,0,0,0,0
2996,91101,90,0,0,0
2997,91367,0,1,1,1
2998,95053,0,0,0,0
2999,93106,0,0,0,0
3000,94143,0,0,0,1
3001,94720,0,1,0,0
3002,92647,0,0,0,1
3003,90095,83,0,0,0
3004,90747,0,0,0,1
3005,94583,0,0,0,1
3006,94111,0,1,0,0
3007,?,184,1,1,1
3008,91711,102,0,0,1
3009,94550,158,0,0,1
3010,92120,0,0,0,0
3011,94301,0,0,0,0
3012,95616,0,0,0,0
3013,92373,415,0,0,0
3014,90029,0,0,0,1
3015,91311,166,0,0,0
3016,92673,0,0,0,1
3017,91423,0,0,0,0
3018,90041,184,0,0,0
3019,94005,99,0,0,1
3020,94132,0,0,0,0
3021,95193,392,0,0,0
3022,90245,461,0,0,0
3023,94608,0,0,0,1
3024,92694,244,0,0,1
3025,?,0,0,0,1
3026,94609,344,0,0,0
3027,90254,228,0,0,1
3028,93305,152,0,0,0
3029,92624,178,0,0,1
3030,94960,263,0,0,0
3031,94509,0,0,0,0
3032,90212,102,0,0,1
3033,94590,0,0,0,0
3034,90630,221,1,0,1
3035,90024,130,0,0,0
3036,95054,0,0,0,0
3037,91320,105,0,0,0
3038,95060,0,1,1,0
3039,92124,115,0,0,0
3040,95616,0,1,0,1
3041,95814,167,0,0,0
3042,95006,0,0,0,0
3043,?,0,0,0,0
3044,91754,0,0,0,1
3045,94124,83,0,0,0
3046,91768,0,0,0,0
3047,95630,0,0,0,0
3048,95060,0,0,0,0
3049,90275,103,0,0,0
3050,94720,0,0,0,0
3051,92131,0,0,0,0
3052,94538,0,0,0,0
3053,94720,0,0,0,1
3054,92521,0,0,0,0
3055,92697,0,1,1,1
3056,94305,0,0,0,0
3057,94301,149,0,0,0
3058,95616,0,0,0,0
3059,90064,0,0,0,0
3060,94550,0,0,0,0
3061,94061,0,1,0,0
3062,90095,206,0,0,0
3063,92521,297,0,0,1
3064,95841,0,0,0,0
3065,94701,0,0,0,0
3066,92354,368,0,0,0
3067,91320,0,0,0,0
3068,94501,170,0,0,0
3069,?,0,0,0,0
